il,ISTANBUL,,,,,,,,,,,,,
ilce,USKUDAR,,,,,,,,,,,,,
Row Labels,Sum of kayitli_secmen,Sum of oy_kullanan_kayitli_secmen,Sum of gecerli_oy,Sum of akp_oy,Sum of chp_oy,,katilim %,akp oran,chp oran,,,,,
1112,321,266,249,124,95,,0.82866043613707163,0.49799196787148592,0.38152610441767071
1113,320,266,242,135,89,,0.83125000000000004,0.55785123966942152,0.36776859504132231
1114,320,285,275,169,89,,0.890625,0.61454545454545451,0.32363636363636361
1115,320,286,282,167,96,,0.89375000000000004,0.59219858156028371,0.34042553191489361
1116,320,267,258,134,105,,0.83437499999999998,0.51937984496124034,0.40697674418604651
1117,320,278,273,143,109,,0.86875000000000002,0.52380952380952384,0.39926739926739929
1118,321,286,262,141,99,,0.8909657320872274,0.53816793893129766,0.37786259541984735
1119,320,276,265,162,84,,0.86250000000000004,0.61132075471698111,0.31698113207547168
1120,317,259,243,125,90,,0.81703470031545744,0.51440329218106995,0.37037037037037035
1121,317,287,272,146,107,,0.90536277602523663,0.53676470588235292,0.39338235294117646
1122,317,269,252,117,102,,0.8485804416403786,0.4642857142857143,0.40476190476190477
1123,320,282,271,152,96,,0.88124999999999998,0.56088560885608851,0.35424354243542433
1124,317,279,261,156,80,,0.88012618296529965,0.5977011494252874,0.3065134099616858
1125,320,286,277,147,108,,0.89375000000000004,0.53068592057761732,0.38989169675090252
1126,319,283,262,105,130,,0.88714733542319746,0.40076335877862596,0.49618320610687022
1127,300,238,222,97,102,,0.79333333333333333,0.43693693693693691,0.45945945945945948
1128,301,274,265,100,140,,0.9102990033222591,0.37735849056603776,0.52830188679245282
1129,303,265,240,114,104,,0.87458745874587462,0.47499999999999998,0.43333333333333335
1130,301,265,258,122,121,,0.88039867109634551,0.47286821705426357,0.4689922480620155
1131,301,241,234,107,103,,0.80066445182724255,0.45726495726495725,0.44017094017094016
1132,300,270,254,129,113,,0.9,0.50787401574803148,0.44488188976377951
1133,320,243,234,115,103,,0.75937500000000002,0.49145299145299143,0.44017094017094016
1134,320,276,244,116,109,,0.86250000000000004,0.47540983606557374,0.44672131147540983
1135,320,275,257,100,140,,0.859375,0.38910505836575876,0.54474708171206221
1136,320,283,273,114,130,,0.88437500000000002,0.4175824175824176,0.47619047619047616
1137,318,295,288,129,141,,0.92767295597484278,0.44791666666666669,0.48958333333333331
1138,316,285,270,117,134,,0.90189873417721522,0.43333333333333335,0.49629629629629629
1139,320,271,267,118,125,,0.84687500000000004,0.44194756554307119,0.46816479400749061
1140,319,285,260,123,109,,0.89341692789968652,0.47307692307692306,0.41923076923076924
1141,316,291,282,147,105,,0.92088607594936711,0.52127659574468088,0.37234042553191488
